age,balance,duration,campaign,pdays,previous,day,default,housing,loan,job,marital,education,contact,month,poutcome,y
30,21,104,2,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
41,276,60,1,-1,0,7,0,1,0,management,divorced,secondary,unknown,may,unknown,0
33,0,432,1,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
47,550,113,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
58,268,516,1,-1,0,7,0,1,0,retired,married,secondary,unknown,may,unknown,0
31,-825,179,2,-1,0,7,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
38,137,125,2,-1,0,7,0,1,1,admin.,single,secondary,unknown,may,unknown,0
60,42,386,2,-1,0,7,0,1,1,retired,married,secondary,unknown,may,unknown,0
33,54,262,2,-1,0,7,0,0,0,management,single,tertiary,unknown,may,unknown,0
33,1716,396,2,-1,0,7,0,1,0,unemployed,single,tertiary,unknown,may,unknown,0
52,270,294,2,-1,0,7,0,1,0,admin.,married,primary,unknown,may,unknown,0
42,803,171,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
30,102,614,2,-1,0,7,0,1,0,technician,single,secondary,unknown,may,unknown,0
33,188,118,3,-1,0,7,0,1,0,entrepreneur,divorced,tertiary,unknown,may,unknown,0
46,207,485,4,-1,0,7,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
51,1466,406,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
40,350,287,1,-1,0,7,0,1,0,unemployed,single,secondary,unknown,may,unknown,0
50,159,216,2,-1,0,7,0,1,0,admin.,married,secondary,unknown,may,unknown,0
42,157,650,1,-1,0,7,0,1,1,entrepreneur,married,tertiary,unknown,may,unknown,0
38,0,55,1,-1,0,7,0,0,0,technician,married,secondary,unknown,may,unknown,0
36,91,371,2,-1,0,7,0,1,0,admin.,single,primary,unknown,may,unknown,0
37,849,166,1,-1,0,7,0,1,0,unemployed,divorced,primary,unknown,may,unknown,0
33,436,48,1,-1,0,7,0,1,0,management,married,tertiary,unknown,may,unknown,0
38,-1,72,1,-1,0,7,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
52,297,55,1,-1,0,7,0,1,0,blue-collar,married,tertiary,unknown,may,unknown,0
29,313,144,1,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
37,310,474,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
34,475,559,1,-1,0,7,0,1,0,admin.,married,secondary,unknown,may,unknown,0
43,61,261,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
49,1377,1101,1,-1,0,7,0,1,0,services,married,secondary,unknown,may,unknown,0
33,56,236,2,-1,0,7,0,0,0,technician,single,secondary,unknown,may,unknown,0
47,0,164,1,-1,0,7,0,1,0,admin.,married,unknown,unknown,may,unknown,0
50,73,93,1,-1,0,7,0,0,0,technician,married,secondary,unknown,may,unknown,0
30,660,912,2,-1,0,7,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
44,-79,179,2,-1,0,7,0,1,0,services,married,primary,unknown,may,unknown,0
44,558,485,1,-1,0,7,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
30,342,206,2,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
40,-4,311,1,-1,0,7,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
41,225,690,2,-1,0,7,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
34,267,362,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
53,46,274,1,-1,0,7,0,1,0,services,married,primary,unknown,may,unknown,0
35,624,163,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
34,1107,345,1,-1,0,7,0,1,1,technician,divorced,secondary,unknown,may,unknown,0
39,573,329,1,-1,0,7,0,1,0,admin.,single,secondary,unknown,may,unknown,0
39,406,68,1,-1,0,7,0,1,0,management,single,tertiary,unknown,may,unknown,0
52,220,143,3,-1,0,7,0,1,0,services,divorced,secondary,unknown,may,unknown,0
34,2308,1062,1,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,139,71,1,-1,0,7,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
39,367,106,1,-1,0,7,0,1,0,admin.,married,secondary,unknown,may,unknown,0
52,278,688,2,-1,0,7,0,1,0,entrepreneur,divorced,primary,unknown,may,unknown,0
35,229,103,3,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,1722,349,2,-1,0,7,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
48,-500,78,5,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
31,308,194,1,-1,0,7,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
43,1026,224,5,-1,0,7,0,1,1,technician,divorced,tertiary,unknown,may,unknown,0
43,548,98,1,-1,0,7,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
39,356,607,1,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
40,164,398,1,-1,0,7,0,1,0,technician,married,primary,unknown,may,unknown,0
58,211,103,2,-1,0,7,0,0,0,management,married,tertiary,unknown,may,unknown,0
31,19,241,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,108,203,1,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
37,308,96,3,-1,0,7,0,1,0,management,married,tertiary,unknown,may,unknown,0
44,7,238,3,-1,0,7,0,1,1,services,divorced,secondary,unknown,may,unknown,0
37,16,153,3,-1,0,7,0,1,1,technician,married,tertiary,unknown,may,unknown,0
39,867,481,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,277,2177,4,-1,0,7,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
52,196,119,3,-1,0,7,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
29,365,245,2,-1,0,7,0,1,1,blue-collar,single,primary,unknown,may,unknown,0
60,1310,152,2,-1,0,7,0,0,0,blue-collar,divorced,secondary,unknown,may,unknown,0
32,186,418,2,-1,0,7,0,0,0,technician,married,secondary,unknown,may,unknown,0
50,148,198,2,-1,0,7,0,1,0,services,single,primary,unknown,may,unknown,0
56,862,198,2,-1,0,7,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
48,359,374,1,-1,0,7,0,1,0,admin.,married,secondary,unknown,may,unknown,0
29,190,51,1,-1,0,7,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
40,4,263,1,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
42,0,229,2,-1,0,7,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
34,42,154,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
23,2605,278,6,-1,0,7,0,1,0,management,single,tertiary,unknown,may,unknown,0
30,60,306,5,-1,0,7,0,1,1,technician,single,tertiary,unknown,may,unknown,0
51,98,114,2,-1,0,7,0,1,0,management,married,primary,unknown,may,unknown,0
52,-181,94,2,-1,0,7,0,1,0,technician,single,secondary,unknown,may,unknown,0
45,118,208,2,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
41,-15,169,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
27,671,332,2,-1,0,7,0,1,0,student,single,secondary,unknown,may,unknown,0
50,1557,263,6,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,-20,353,3,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
46,323,108,6,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
44,-171,441,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
47,438,46,3,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
40,316,266,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,174,223,2,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
46,442,105,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
58,786,165,3,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
30,-317,381,2,-1,0,7,0,1,0,technician,divorced,tertiary,unknown,may,unknown,0
43,667,228,3,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
29,-158,128,2,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
41,72,764,3,-1,0,7,0,1,0,management,married,tertiary,unknown,may,unknown,0
44,58,113,3,-1,0,7,0,1,0,entrepreneur,married,primary,unknown,may,unknown,0
44,396,396,4,-1,0,7,0,1,1,services,divorced,secondary,unknown,may,unknown,0
59,10,133,3,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
39,2887,42,2,-1,0,7,0,1,0,management,single,unknown,unknown,may,unknown,0
42,0,234,4,-1,0,7,0,0,0,management,married,secondary,unknown,may,unknown,0
31,89,297,3,-1,0,7,0,0,0,admin.,married,secondary,unknown,may,unknown,0
29,50,50,2,-1,0,7,0,1,0,unknown,single,primary,unknown,may,unknown,0
39,29,214,2,-1,0,7,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
44,420,110,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
49,114,99,2,-1,0,7,0,1,0,services,single,primary,unknown,may,unknown,0
39,365,274,4,-1,0,7,0,1,0,housemaid,married,secondary,unknown,may,unknown,0
27,0,191,4,-1,0,7,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
56,-24,305,3,-1,0,7,0,1,0,management,married,primary,unknown,may,unknown,0
43,743,134,2,-1,0,7,0,1,0,technician,married,tertiary,unknown,may,unknown,0
37,0,112,4,-1,0,7,0,0,0,self-employed,married,primary,unknown,may,unknown,0
54,99,283,3,-1,0,7,0,1,0,technician,single,secondary,unknown,may,unknown,0
38,22,353,4,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
31,251,212,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
34,615,225,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
35,136,283,1,-1,0,7,0,1,0,admin.,married,primary,unknown,may,unknown,0
44,2167,1273,1,-1,0,7,0,1,0,blue-collar,single,unknown,unknown,may,unknown,0
30,309,1574,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,1
51,221,139,3,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
37,321,228,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
39,-33,62,5,-1,0,7,0,1,0,blue-collar,married,tertiary,unknown,may,unknown,0
33,76,256,3,-1,0,7,0,1,0,management,single,tertiary,unknown,may,unknown,0
37,42,564,3,-1,0,7,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
46,76,245,2,-1,0,7,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
32,1293,161,2,-1,0,7,0,1,0,admin.,married,secondary,unknown,may,unknown,0
43,526,79,4,-1,0,7,0,1,0,entrepreneur,married,primary,unknown,may,unknown,0
59,873,152,3,-1,0,7,0,1,0,housemaid,divorced,unknown,unknown,may,unknown,0
46,40,591,3,-1,0,7,0,1,0,admin.,married,primary,unknown,may,unknown,0
47,117,113,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,671,193,3,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
30,145,299,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
38,1807,348,3,-1,0,7,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
44,-212,103,4,-1,0,7,0,1,1,blue-collar,single,secondary,unknown,may,unknown,0
52,133,253,8,-1,0,7,0,1,0,technician,married,unknown,unknown,may,unknown,0
29,566,127,2,-1,0,7,0,0,0,services,single,secondary,unknown,may,unknown,0
43,1924,244,7,-1,0,7,0,1,0,admin.,married,tertiary,unknown,may,unknown,0
47,145,157,6,-1,0,7,0,1,0,technician,married,primary,unknown,may,unknown,0
43,487,548,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
52,-57,114,3,-1,0,7,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
32,81,126,5,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
40,-227,161,3,-1,0,7,0,1,0,admin.,single,secondary,unknown,may,unknown,0
57,2710,333,1,-1,0,7,0,1,1,technician,divorced,secondary,unknown,may,unknown,0
30,98,155,1,-1,0,7,0,1,0,services,divorced,secondary,unknown,may,unknown,0
48,1230,152,3,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
46,78,145,1,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
59,137,66,3,-1,0,7,0,1,1,retired,divorced,primary,unknown,may,unknown,0
50,354,123,2,-1,0,7,1,1,0,blue-collar,married,primary,unknown,may,unknown,0
50,149,74,1,-1,0,7,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
33,126,248,3,-1,0,7,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
39,0,130,1,-1,0,7,0,1,0,technician,single,unknown,unknown,may,unknown,0
57,8266,71,1,-1,0,7,0,1,0,retired,divorced,secondary,unknown,may,unknown,0
49,51,984,1,-1,0,7,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
41,258,252,1,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
43,117,84,2,-1,0,7,0,1,0,technician,married,primary,unknown,may,unknown,0
29,199,1689,4,-1,0,7,0,1,1,management,married,tertiary,unknown,may,unknown,1
56,219,130,4,-1,0,7,0,1,0,services,married,primary,unknown,may,unknown,0
46,1571,489,2,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
42,223,41,3,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,-79,159,3,-1,0,7,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
29,321,196,2,-1,0,7,0,1,0,services,married,primary,unknown,may,unknown,0
43,2527,276,4,-1,0,7,0,1,0,admin.,single,secondary,unknown,may,unknown,0
48,5,697,2,-1,0,7,0,1,0,admin.,married,secondary,unknown,may,unknown,0
38,20,81,2,-1,0,7,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
46,1045,149,1,-1,0,7,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
44,1,281,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
28,3,122,5,-1,0,7,0,1,0,management,married,tertiary,unknown,may,unknown,0
28,-55,361,2,-1,0,7,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,141,319,3,-1,0,7,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
37,374,944,3,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
56,93,282,2,-1,0,7,0,1,0,management,married,primary,unknown,may,unknown,0
46,460,1102,2,-1,0,7,0,1,0,blue-collar,single,tertiary,unknown,may,unknown,1
34,78,35,3,-1,0,7,0,1,0,services,divorced,secondary,unknown,may,unknown,0
32,135,143,2,-1,0,7,0,1,0,entrepreneur,married,secondary,unknown,may,unknown,0
33,367,22,2,-1,0,7,0,1,1,technician,married,secondary,unknown,may,unknown,0
36,248,90,2,-1,0,7,0,1,0,services,single,secondary,unknown,may,unknown,0
35,630,17,2,-1,0,7,0,1,0,services,married,secondary,unknown,may,unknown,0
44,-30,404,5,-1,0,7,0,1,0,admin.,single,secondary,unknown,may,unknown,0
37,157,238,2,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
48,268,71,4,-1,0,7,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
38,164,309,2,-1,0,7,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,-97,408,3,-1,0,7,0,1,0,technician,married,secondary,unknown,may,unknown,0
31,53,128,4,-1,0,7,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
35,788,297,3,-1,0,7,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
54,1904,280,3,-1,0,7,0,1,1,technician,divorced,secondary,unknown,may,unknown,0
28,260,374,2,-1,0,7,0,1,0,admin.,single,secondary,unknown,may,unknown,0
38,447,365,4,-1,0,7,0,1,0,unemployed,married,primary,unknown,may,unknown,0
48,720,177,3,-1,0,8,0,1,0,technician,married,secondary,unknown,may,unknown,0
31,2827,238,3,-1,0,8,0,1,0,blue-collar,married,tertiary,unknown,may,unknown,0
59,0,425,6,-1,0,8,0,0,0,retired,married,unknown,unknown,may,unknown,0
29,1117,77,2,-1,0,8,0,1,0,admin.,single,secondary,unknown,may,unknown,0
28,597,223,2,-1,0,8,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
50,362,201,2,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,120,239,2,-1,0,8,0,1,0,self-employed,single,tertiary,unknown,may,unknown,0
32,89,308,3,-1,0,8,0,1,1,admin.,single,secondary,unknown,may,unknown,0
30,442,137,2,-1,0,8,0,1,0,services,married,secondary,unknown,may,unknown,0
32,111,162,2,-1,0,8,0,1,0,management,single,tertiary,unknown,may,unknown,0
29,247,134,1,-1,0,8,0,1,0,technician,single,secondary,unknown,may,unknown,0
30,1,175,5,-1,0,8,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
34,6,125,3,-1,0,8,0,1,0,management,married,primary,unknown,may,unknown,0
34,-947,211,3,-1,0,8,1,1,0,blue-collar,single,secondary,unknown,may,unknown,0
41,191,67,1,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,-147,156,1,-1,0,8,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
31,703,943,2,-1,0,8,0,1,0,technician,single,tertiary,unknown,may,unknown,1
39,70,813,1,-1,0,8,0,0,0,blue-collar,married,primary,unknown,may,unknown,1
36,83,178,1,-1,0,8,0,1,0,technician,married,secondary,unknown,may,unknown,0
39,125,142,1,-1,0,8,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,190,194,1,-1,0,8,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
52,46,132,1,-1,0,8,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
25,1348,109,1,-1,0,8,0,1,0,management,single,tertiary,unknown,may,unknown,0
42,420,94,1,-1,0,8,0,1,0,technician,married,secondary,unknown,may,unknown,0
27,96,31,1,-1,0,8,0,1,0,services,divorced,secondary,unknown,may,unknown,0
42,271,84,4,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
29,1320,489,1,-1,0,8,0,1,1,admin.,divorced,secondary,unknown,may,unknown,0
38,54,180,1,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
42,198,314,1,-1,0,8,0,1,0,entrepreneur,married,primary,unknown,may,unknown,0
35,1094,207,1,-1,0,8,0,1,0,self-employed,married,primary,unknown,may,unknown,0
41,141,146,3,-1,0,8,0,1,1,management,married,tertiary,unknown,may,unknown,0
57,207,193,1,-1,0,8,0,1,0,retired,married,primary,unknown,may,unknown,0
36,-206,177,2,-1,0,8,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
56,177,1040,1,-1,0,8,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
33,176,622,1,-1,0,8,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
41,-413,170,2,-1,0,8,0,1,0,entrepreneur,divorced,tertiary,unknown,may,unknown,0
33,-81,267,1,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
35,3837,1084,1,-1,0,8,0,1,0,management,divorced,tertiary,unknown,may,unknown,1
43,870,528,1,-1,0,8,0,1,1,management,married,tertiary,unknown,may,unknown,0
36,206,183,1,-1,0,8,0,1,0,admin.,single,secondary,unknown,may,unknown,0
37,316,238,1,-1,0,8,0,1,0,technician,married,secondary,unknown,may,unknown,0
51,57,61,1,-1,0,8,1,1,1,management,married,primary,unknown,may,unknown,0
28,1,923,1,-1,0,8,0,1,0,housemaid,divorced,primary,unknown,may,unknown,0
43,-7,70,1,-1,0,8,1,0,0,blue-collar,married,secondary,unknown,may,unknown,0
32,611,541,3,-1,0,8,0,1,0,blue-collar,single,primary,unknown,may,unknown,1
36,157,41,1,-1,0,8,0,1,0,entrepreneur,single,secondary,unknown,may,unknown,0
33,233,221,4,-1,0,8,0,1,0,unemployed,single,secondary,unknown,may,unknown,0
39,419,35,1,-1,0,8,0,1,1,admin.,married,secondary,unknown,may,unknown,0
28,134,262,1,-1,0,8,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
26,2087,151,1,-1,0,8,0,0,0,technician,single,secondary,unknown,may,unknown,0
40,103,135,2,-1,0,8,0,1,0,technician,married,tertiary,unknown,may,unknown,0
44,281,604,1,-1,0,8,0,1,0,housemaid,married,secondary,unknown,may,unknown,0
34,133,65,1,-1,0,8,0,1,0,management,married,tertiary,unknown,may,unknown,0
47,1865,380,3,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,325,693,1,-1,0,8,0,1,0,blue-collar,single,tertiary,unknown,may,unknown,0
48,-18,11,1,-1,0,8,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
36,49,405,1,-1,0,8,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
31,7444,20,1,-1,0,8,0,1,1,management,single,tertiary,unknown,may,unknown,0
30,59,202,1,-1,0,8,0,1,1,management,single,tertiary,unknown,may,unknown,0
46,45,235,1,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
30,387,75,1,-1,0,8,0,1,0,admin.,single,secondary,unknown,may,unknown,0
32,5,134,1,-1,0,8,0,1,1,blue-collar,single,secondary,unknown,may,unknown,0
48,71,101,2,-1,0,8,0,1,0,blue-collar,single,unknown,unknown,may,unknown,0
48,96,255,1,-1,0,8,0,1,0,admin.,single,secondary,unknown,may,unknown,0
36,72,80,1,-1,0,8,0,1,0,services,single,tertiary,unknown,may,unknown,0
41,1715,462,1,-1,0,8,0,1,0,admin.,single,secondary,unknown,may,unknown,0
49,181,161,3,-1,0,8,0,1,0,admin.,single,primary,unknown,may,unknown,0
26,20,200,1,-1,0,8,1,1,0,blue-collar,married,secondary,unknown,may,unknown,0
38,65,56,1,-1,0,8,0,1,0,management,married,secondary,unknown,may,unknown,0
27,81,238,1,-1,0,8,0,1,0,student,single,secondary,unknown,may,unknown,0
51,226,418,1,-1,0,8,0,1,1,retired,married,secondary,unknown,may,unknown,0
33,1128,139,2,-1,0,8,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
53,582,96,2,-1,0,8,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
36,5611,39,1,-1,0,8,0,1,0,technician,married,secondary,unknown,may,unknown,0
48,177,471,1,-1,0,8,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
27,181,231,2,-1,0,8,0,1,0,admin.,single,secondary,unknown,may,unknown,0
42,0,66,2,-1,0,8,0,1,0,technician,married,secondary,unknown,may,unknown,0
61,734,204,1,-1,0,8,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,322,159,1,-1,0,8,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
37,134,200,1,-1,0,8,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
34,10350,187,3,-1,0,8,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
55,84,166,1,-1,0,8,0,1,0,technician,married,unknown,unknown,may,unknown,0
24,620,144,1,-1,0,8,0,1,0,services,married,secondary,unknown,may,unknown,0
